brcode,tran_type,d_date,tran_month,item_code,qty,day,month,year,quarter,week,day_type
109,Sale,2017-02-18,February,208501,2,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,298416,1,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,202470,1,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,208501,3,18,2,2017,4,7,weekend
3,Sale,2017-02-18,February,233539,2,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,202470,1,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,208501,2,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,233384,1,18,2,2017,4,7,weekend
3,Sale,2017-02-18,February,201975,5,18,2,2017,4,7,weekend
3,Sale,2017-02-18,February,233539,1,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,324411,1,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,203999,5,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,233384,1,18,2,2017,4,7,weekend
3,Sale,2017-02-18,February,202470,2,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,203999,5,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,202470,1,18,2,2017,4,7,weekend
109,Sale,2017-02-18,February,208501,2,18,2,2017,4,7,weekend
109,Sale,2017-02-19,February,208501,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,310183,200,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,323007,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,202470,1,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,208501,25,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,233384,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,233384,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,208501,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,323007,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,10,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,206115,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,2,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,5,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,202470,0.4,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,298416,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,202470,3,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,5,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,202470,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,208501,3,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,202470,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,201975,4,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,208501,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,5,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,201975,2,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,202470,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,5,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,201975,5,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,310183,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,310183,1,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,233539,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,298416,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,323007,1,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,203999,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,10,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,201975,2,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,203999,5,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,208501,2,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,233384,1,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,208501,2,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,298416,1,19,2,2017,4,8,weekend
109,Sale,2017-02-19,February,310183,1,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,310183,1,19,2,2017,4,8,weekend
3,Sale,2017-02-19,February,201975,2,19,2,2017,4,8,weekend
109,Sale,2017-02-20,February,298416,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,233384,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,12,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,228187,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,6,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,4,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,202470,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,298416,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,9,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,233384,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,3,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,10,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,298416,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,10,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,5,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,12,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,233384,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,324411,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,3,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,10,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,202470,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,298416,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,6,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,2,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,298416,3,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,202470,3,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,300,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,12,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,233539,2,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,4,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,326899,7,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,8,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,3,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,5,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,324411,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,26,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,298416,2,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,12,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,3,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,3,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,208501,2,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,201975,5,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,298416,4,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,298416,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,5,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,310183,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,60,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,203999,15,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,323007,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,208501,6,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,1,20,2,2017,4,8,weekday
109,Sale,2017-02-20,February,233539,1,20,2,2017,4,8,weekday
3,Sale,2017-02-20,February,201975,2,20,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,324411,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,6,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,202470,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,208501,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,208501,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,202470,3,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,4,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,201975,8,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,298416,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,2,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,298416,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,201975,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,10,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,202470,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,310183,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,310183,300,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,233384,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,202470,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,2,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,202470,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,298416,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233384,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,202470,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,6,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,10,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,10,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,2,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,201975,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,228187,5,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,202470,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,30,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,310183,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,206115,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,6,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233384,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,6,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233384,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,324411,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,201975,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233384,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,298416,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,208501,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,201975,2,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,298416,4,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,3,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,206115,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,10,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,202470,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,206115,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,203999,5,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,233539,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,2,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,208501,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,202470,3,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,2,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,10,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
109,Sale,2017-02-21,February,323007,1,21,2,2017,4,8,weekday
3,Sale,2017-02-21,February,201975,8,21,2,2017,4,8,weekday
3,Sale,2017-02-22,February,208501,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,10,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,4,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,4,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,5,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,298416,2,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,3,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,2,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,5,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,233539,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,298416,2,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,208501,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,4,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,2,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,6,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,228187,6,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,3,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,324411,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,203999,5,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,6,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,4,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,201975,4,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,10,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,203999,5,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,7,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,319048,5,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,203999,5,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,206115,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,233384,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,233539,2,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,2,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,201975,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,203999,25,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,233539,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,233539,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,3,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,6,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,228187,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,208501,6,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,324411,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,202470,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,208501,3,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,233539,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,233539,3,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,208501,3,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,203999,5,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,298416,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,233384,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,201975,1,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,208501,3,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,310183,300,22,2,2017,4,8,weekday
3,Sale,2017-02-22,February,208501,9,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
109,Sale,2017-02-22,February,323007,1,22,2,2017,4,8,weekday
3,Sale,2017-02-23,February,233384,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,233539,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,310183,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,3,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,310183,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,233384,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,233539,1,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,201975,4,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,233539,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,3,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,208501,3,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,298416,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,3,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,310183,300,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,208501,9,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,233539,1,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,201975,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,233384,1,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,201975,6,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,310183,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,202470,1,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,201975,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,3,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,208501,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,208501,10,23,2,2017,4,8,weekday
3,Sale,2017-02-23,February,208501,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,310183,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,203999,5,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,4,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,298416,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,323007,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,6,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,298416,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,208501,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,3,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,298416,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,4,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,298416,2,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,323007,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,208501,1,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,15,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,319048,6,23,2,2017,4,8,weekday
109,Sale,2017-02-23,February,208501,6,23,2,2017,4,8,weekday
